2021-07-26 16:01:46,848:DEBUG:(90, 244, 409, 260, 1, 1, 1, 1)
2021-07-26 16:01:46,967:DEBUG:(90, 244, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,083:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,200:DEBUG:(90, 244, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:47,316:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,433:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,549:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,667:DEBUG:(90, 255, 409, 305, 1, 1, 1, 1)
2021-07-26 16:01:47,781:DEBUG:(90, 256, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:47,900:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:48,014:DEBUG:(90, 256, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:48,130:DEBUG:(90, 257, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:48,247:DEBUG:(90, 257, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:48,364:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:48,480:DEBUG:(90, 257, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:48,596:DEBUG:(90, 258, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:48,712:DEBUG:(90, 244, 409, 260, 1, 1, 1, 1)
2021-07-26 16:01:48,830:DEBUG:(90, 255, 409, 311, 1, 1, 1, 1)
2021-07-26 16:01:48,947:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:49,063:DEBUG:(90, 257, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:49,179:DEBUG:(90, 254, 409, 260, 1, 1, 1, 1)
2021-07-26 16:01:49,297:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:49,413:DEBUG:(90, 244, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:49,530:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:49,647:DEBUG:(90, 253, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:49,765:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:49,881:DEBUG:(90, 254, 409, 311, 1, 1, 1, 1)
2021-07-26 16:01:49,998:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,114:DEBUG:(90, 253, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,231:DEBUG:(90, 245, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,347:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,464:DEBUG:(90, 245, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:50,580:DEBUG:(90, 257, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,698:DEBUG:(90, 244, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:50,813:DEBUG:(90, 254, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:50,929:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:51,045:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:51,162:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:51,279:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:51,396:DEBUG:(90, 246, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:51,512:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:51,629:DEBUG:(90, 242, 409, 311, 1, 1, 1, 1)
2021-07-26 16:01:51,748:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:51,865:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:51,981:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:52,101:DEBUG:(90, 243, 409, 262, 1, 1, 1, 1)
2021-07-26 16:01:52,217:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:52,334:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:52,450:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:52,567:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:52,683:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:52,800:DEBUG:(90, 246, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:52,917:DEBUG:(90, 242, 409, 311, 1, 1, 1, 1)
2021-07-26 16:01:53,037:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,152:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,269:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,387:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:53,503:DEBUG:(90, 245, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,619:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,737:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:53,852:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:53,969:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:54,084:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:54,201:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:54,316:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:54,434:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:54,549:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:54,667:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:54,783:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:54,899:DEBUG:(90, 242, 409, 308, 1, 1, 1, 1)
2021-07-26 16:01:55,015:DEBUG:(90, 243, 409, 308, 1, 1, 1, 1)
2021-07-26 16:01:55,132:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:55,248:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:55,365:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:55,481:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:55,596:DEBUG:(90, 246, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:55,712:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:55,829:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:55,947:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:56,064:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:56,180:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:56,298:DEBUG:(90, 244, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:56,414:DEBUG:(90, 243, 409, 308, 1, 1, 1, 1)
2021-07-26 16:01:56,531:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:56,655:DEBUG:(90, 243, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:56,772:DEBUG:(90, 245, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:56,888:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:57,004:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:57,120:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:57,237:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:57,353:DEBUG:(90, 243, 409, 262, 1, 1, 1, 1)
2021-07-26 16:01:57,469:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:57,584:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:57,700:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:57,816:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:57,932:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:58,048:DEBUG:(90, 242, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:58,166:DEBUG:(90, 242, 409, 262, 1, 1, 1, 1)
2021-07-26 16:01:58,283:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:58,399:DEBUG:(90, 245, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:58,515:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:58,632:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:58,748:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:58,865:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:58,981:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:59,097:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:59,213:DEBUG:(90, 246, 409, 304, 1, 1, 1, 1)
2021-07-26 16:01:59,330:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:59,448:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:59,564:DEBUG:(90, 245, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:59,681:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:01:59,797:DEBUG:(90, 242, 409, 261, 1, 1, 1, 1)
2021-07-26 16:01:59,916:DEBUG:(90, 245, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:00,033:DEBUG:(90, 246, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:00,149:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:00,266:DEBUG:(90, 243, 409, 310, 1, 1, 1, 1)
2021-07-26 16:02:00,384:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:00,501:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:00,618:DEBUG:(90, 247, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:00,735:DEBUG:(90, 286, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:00,851:DEBUG:(90, 280, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:00,967:DEBUG:(90, 273, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:01,084:DEBUG:(90, 273, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:01,201:DEBUG:(90, 247, 409, 508, 1, 1, 1, 1)
2021-07-26 16:02:01,317:DEBUG:(90, 247, 409, 309, 1, 1, 1, 1)
2021-07-26 16:02:01,433:DEBUG:(90, 255, 409, 508, 1, 1, 1, 1)
2021-07-26 16:02:01,549:DEBUG:(90, 247, 409, 309, 1, 1, 1, 1)
2021-07-26 16:02:01,666:DEBUG:(90, 246, 409, 509, 1, 1, 1, 1)
2021-07-26 16:02:01,783:DEBUG:(90, 253, 409, 309, 1, 1, 1, 1)
2021-07-26 16:02:01,899:DEBUG:(90, 262, 409, 508, 1, 1, 1, 1)
2021-07-26 16:02:02,016:DEBUG:(90, 255, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:02,132:DEBUG:(90, 246, 409, 308, 1, 1, 1, 1)
2021-07-26 16:02:02,248:DEBUG:(90, 247, 409, 308, 1, 1, 1, 1)
2021-07-26 16:02:02,365:DEBUG:(90, 247, 409, 308, 1, 1, 1, 1)
2021-07-26 16:02:02,482:DEBUG:(90, 247, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:02,597:DEBUG:(90, 247, 409, 308, 1, 1, 1, 1)
2021-07-26 16:02:02,713:DEBUG:(90, 248, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:02,830:DEBUG:(90, 247, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:02,945:DEBUG:(90, 256, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:03,061:DEBUG:(90, 247, 409, 304, 1, 1, 1, 1)
2021-07-26 16:02:03,179:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:03,305:DEBUG:(90, 245, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:03,420:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:03,538:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:03,654:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:03,773:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:03,889:DEBUG:(90, 253, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,006:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,122:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,238:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,353:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,470:DEBUG:(90, 251, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,590:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,707:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,823:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:04,939:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,056:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,172:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,289:DEBUG:(90, 252, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,406:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,522:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,639:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,756:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,873:DEBUG:(90, 253, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:05,990:DEBUG:(90, 247, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:06,106:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:06,223:DEBUG:(90, 243, 409, 311, 1, 1, 1, 1)
2021-07-26 16:02:06,340:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:06,456:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:06,572:DEBUG:(90, 246, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:06,689:DEBUG:(90, 244, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:06,806:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:06,923:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,039:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,156:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,272:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,389:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,506:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,622:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:07,739:DEBUG:(90, 241, 409, 312, 163, 504, 252, 599)
2021-07-26 16:02:07,860:DEBUG:(90, 243, 409, 312, 164, 398, 289, 599)
2021-07-26 16:02:07,981:DEBUG:(90, 243, 409, 261, 202, 338, 293, 599)
2021-07-26 16:02:08,101:DEBUG:(90, 245, 409, 261, 238, 302, 293, 373)
2021-07-26 16:02:08,222:DEBUG:(90, 245, 409, 304, 209, 258, 297, 590)
2021-07-26 16:02:08,342:DEBUG:(90, 245, 409, 261, 210, 232, 311, 540)
2021-07-26 16:02:08,472:DEBUG:(90, 246, 409, 261, 222, 214, 312, 519)
2021-07-26 16:02:08,594:DEBUG:(90, 244, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:08,713:DEBUG:(90, 243, 409, 261, 214, 187, 324, 524)
2021-07-26 16:02:08,833:DEBUG:(90, 243, 409, 261, 205, 178, 304, 532)
2021-07-26 16:02:08,953:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:09,072:DEBUG:(90, 246, 409, 312, 213, 170, 293, 430)
2021-07-26 16:02:09,196:DEBUG:(90, 245, 409, 312, 203, 169, 301, 464)
2021-07-26 16:02:09,313:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:09,445:DEBUG:(87, 242, 410, 312, 1, 1, 1, 1)
2021-07-26 16:02:09,566:DEBUG:(87, 242, 410, 312, 202, 167, 297, 461)
2021-07-26 16:02:09,687:DEBUG:(88, 243, 410, 311, 1, 1, 1, 1)
2021-07-26 16:02:09,808:DEBUG:(88, 244, 410, 311, 1, 1, 1, 1)
2021-07-26 16:02:09,926:DEBUG:(88, 244, 410, 311, 1, 1, 1, 1)
2021-07-26 16:02:10,044:DEBUG:(89, 245, 410, 311, 213, 331, 282, 470)
2021-07-26 16:02:10,172:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:10,291:DEBUG:(90, 243, 409, 312, 206, 179, 304, 505)
2021-07-26 16:02:10,412:DEBUG:(90, 246, 409, 312, 207, 179, 307, 527)
2021-07-26 16:02:10,533:DEBUG:(90, 246, 409, 261, 209, 176, 309, 527)
2021-07-26 16:02:10,652:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:10,778:DEBUG:(90, 246, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:10,896:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:11,013:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:11,133:DEBUG:(90, 243, 409, 312, 198, 182, 297, 530)
2021-07-26 16:02:11,251:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:11,371:DEBUG:(90, 242, 409, 312, 213, 348, 265, 430)
2021-07-26 16:02:11,492:DEBUG:(90, 243, 409, 261, 192, 188, 292, 527)
2021-07-26 16:02:11,612:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:11,732:DEBUG:(90, 246, 409, 261, 191, 189, 287, 525)
2021-07-26 16:02:11,850:DEBUG:(90, 243, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:11,969:DEBUG:(90, 252, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:12,089:DEBUG:(90, 243, 409, 311, 1, 1, 1, 1)
2021-07-26 16:02:12,209:DEBUG:(90, 243, 409, 312, 197, 180, 295, 528)
2021-07-26 16:02:12,328:DEBUG:(90, 243, 409, 261, 209, 180, 295, 437)
2021-07-26 16:02:12,446:DEBUG:(90, 242, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:12,566:DEBUG:(90, 246, 409, 312, 201, 179, 299, 469)
2021-07-26 16:02:12,686:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:12,807:DEBUG:(90, 243, 409, 312, 208, 181, 304, 498)
2021-07-26 16:02:12,925:DEBUG:(90, 246, 409, 261, 221, 183, 302, 436)
2021-07-26 16:02:13,044:DEBUG:(90, 243, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:13,164:DEBUG:(90, 246, 409, 312, 180, 182, 302, 575)
2021-07-26 16:02:13,284:DEBUG:(90, 244, 409, 312, 184, 187, 284, 531)
2021-07-26 16:02:13,404:DEBUG:(90, 246, 409, 312, 191, 187, 323, 532)
2021-07-26 16:02:13,522:DEBUG:(90, 245, 409, 261, 1, 1, 1, 1)
2021-07-26 16:02:13,641:DEBUG:(90, 253, 409, 312, 1, 1, 1, 1)
2021-07-26 16:02:13,765:DEBUG:(90, 245, 409, 312, 180, 196, 298, 531)
2021-07-26 16:02:13,886:DEBUG:(90, 234, 409, 311, 180, 196, 325, 569)
2021-07-26 16:02:14,006:DEBUG:(90, 247, 409, 312, 231, 202, 361, 525)
